06:07:50;80.44;8.68;50.2
06:07:55;80.87;8.98;50.18
06:08:00;80.0;10.09;48.81
06:08:05;81.36;10.38;50.01
06:08:10;79.81;8.86;49.68
06:08:15;80.83;13.0;49.48
06:08:20;82.67;10.39;49.85
06:08:25;81.92;9.93;49.16
06:08:30;80.0;9.99;49.27
06:08:35;81.61;9.56;51.32
06:08:40;80.43;10.97;51.04
06:08:45;80.18;10.77;51.44
06:08:50;81.62;11.49;50.36
06:08:55;80.14;10.09;49.02
06:09:00;81.28;9.54;50.48
06:09:05;79.9;10.68;50.34
06:09:10;80.1;10.42;49.76
06:09:15;78.64;9.9;50.55
06:09:20;80.36;9.56;51.68
06:09:25;81.48;12.03;49.6
06:09:30;80.86;9.68;50.92
06:09:35;82.64;10.46;51.14
06:09:40;80.14;8.05;49.61
06:09:45;80.18;10.65;48.9
06:09:50;80.03;11.05;48.26
06:09:55;79.99;8.73;49.11
06:10:00;82.11;11.28;48.97
06:10:05;79.6;11.06;49.8
06:10:10;78.12;9.55;49.45
06:10:15;79.71;8.79;51.21
06:10:20;80.64;10.05;49.2
06:10:25;81.0;10.83;50.9
06:10:30;78.87;8.63;49.53
06:10:35;80.4;10.33;49.75
06:10:40;79.47;9.78;48.36
06:10:45;80.35;10.16;49.92
06:10:50;80.26;10.05;51.33
06:10:55;77.67;8.62;50.38
06:11:00;78.11;9.58;50.63
06:11:05;80.35;10.16;49.65
06:11:10;78.35;10.72;52.55
06:11:15;79.77;11.76;49.99
06:11:20;78.43;10.27;50.97
06:11:25;80.32;11.16;50.32
06:11:30;79.39;9.37;51.06
06:11:35;80.41;11.44;48.7
06:11:40;80.01;10.39;51.62
06:11:45;79.3;9.45;50.41
06:11:50;79.85;9.86;49.89
06:11:55;78.43;8.87;51.1
06:12:00;78.75;10.51;49.84
06:12:05;78.76;10.03;49.74
06:12:10;80.8;9.58;49.52
06:12:15;80.9;7.78;49.66
06:12:20;80.06;8.06;49.68
06:12:25;79.78;10.19;51.02
06:12:30;79.61;10.96;49.83
06:12:35;80.07;10.12;48.85
06:12:40;81.31;10.53;49.25
06:12:45;81.81;9.16;49.97
06:12:50;81.54;10.76;50.24
06:12:55;80.39;10.94;50.04
06:13:00;78.85;9.71;49.79
06:13:05;81.38;10.03;50.26
06:13:10;81.04;10.13;50.36
06:13:15;80.75;8.89;51.68
06:13:20;79.59;10.14;49.75
06:13:25;79.93;8.17;50.07
06:13:30;82.07;10.3;48.24
06:13:35;80.6;10.39;50.13
06:13:40;80.94;10.42;51.25
06:13:45;78.08;9.71;48.73
06:13:50;79.27;9.44;51.24
06:13:55;81.52;11.92;51.99
06:14:00;79.82;9.81;49.69
06:14:05;78.7;9.76;50.48
06:14:10;79.34;8.95;49.77
06:14:15;79.48;8.9;49.7
06:14:20;80.07;9.99;50.48
06:14:25;81.89;10.42;51.18
06:14:30;79.54;11.01;49.01
06:14:35;81.01;9.88;50.61
06:14:40;82.17;9.89;49.04
06:14:45;79.45;8.3;51.12
06:14:50;80.33;9.21;52.17
06:14:55;79.61;9.04;50.25
06:15:00;80.01;11.75;50.75
06:15:05;79.68;10.5;50.56
06:15:10;80.54;9.44;50.19
06:15:15;79.49;9.72;50.23
06:15:20;77.42;9.45;49.53
06:15:25;80.96;12.09;49.88
06:15:30;78.48;9.68;50.62
06:15:35;81.62;10.92;49.48
06:15:40;78.32;9.18;49.72
06:15:45;79.42;9.51;48.39
06:15:50;78.6;11.21;51.01
06:15:55;80.27;10.4;50.57
06:16:00;80.73;9.61;49.43
06:16:05;79.65;8.83;49.33
06:16:10;81.39;10.78;50.19
06:16:15;80.28;8.85;49.93
06:16:20;81.11;9.65;51.86
06:16:25;80.99;9.56;51.2
06:16:30;80.03;9.02;49.85
06:16:35;80.45;8.16;50.96
06:16:40;82.11;8.82;51.01
06:16:45;79.44;10.8;50.54
06:16:50;79.94;11.61;48.57
06:16:55;79.11;9.23;48.58
06:17:00;80.65;10.09;48.32
06:17:05;80.14;9.54;49.91
06:17:10;80.04;8.31;50.0
06:17:15;81.18;10.06;50.0
06:17:20;79.56;7.49;48.7
06:17:25;80.43;9.35;49.5
06:17:30;80.88;9.15;49.42
06:17:35;79.98;9.99;50.17
06:17:40;79.71;9.3;49.4
06:17:45;78.49;9.67;49.76
06:17:50;78.39;9.29;50.05
06:17:55;79.53;11.36;50.59
06:18:00;78.34;9.12;49.66
06:18:05;79.86;10.33;51.0
06:18:10;81.31;8.84;49.61
06:18:15;78.48;11.8;51.02
06:18:20;80.75;11.92;51.68
06:18:25;80.36;11.43;50.42
06:18:30;80.06;10.78;47.04
06:18:35;79.77;9.93;50.46
06:18:40;79.27;9.58;50.39
06:18:45;79.92;8.53;49.7
06:18:50;79.83;8.92;49.03
06:18:55;81.73;12.4;49.61
06:19:00;81.54;11.76;49.75
06:19:05;78.51;8.91;49.4
06:19:10;79.56;10.21;50.29
06:19:15;80.97;8.6;50.14
06:19:20;81.17;9.14;48.49
06:19:25;79.22;9.76;48.96
06:19:30;79.95;10.72;50.63
06:19:35;81.64;10.08;50.79
06:19:40;79.3;9.24;49.0
06:19:45;80.89;9.02;49.2
06:19:50;79.33;10.19;49.71
06:19:55;78.5;9.55;50.1
06:20:00;80.81;9.45;51.28
06:20:05;79.0;9.78;50.68
06:20:10;80.39;8.56;47.74
06:20:15;82.17;7.76;49.45
06:20:20;82.41;10.47;49.56
06:20:25;79.83;8.42;50.98
06:20:30;79.79;9.14;49.66
06:20:35;80.23;9.56;51.59
06:20:40;78.49;10.21;50.27
06:20:45;81.69;9.01;50.48
06:20:50;81.13;11.02;50.52
06:20:55;79.23;11.04;50.8
06:21:00;79.42;12.16;49.87
06:21:05;80.01;10.28;49.17
06:21:10;81.06;9.2;49.11
06:21:15;79.5;10.89;49.41
06:21:20;79.14;11.42;50.54
06:21:25;80.33;9.76;51.33
06:21:30;78.99;10.67;51.19
06:21:35;79.36;10.88;50.62
06:21:40;80.4;10.24;49.11
06:21:45;79.01;8.85;50.17
06:21:50;78.76;11.61;50.27
06:21:55;80.04;8.87;51.42
06:22:00;82.56;10.95;49.88
06:22:05;80.48;10.74;49.05
06:22:10;80.45;10.73;49.31
06:22:15;79.8;10.25;49.39
06:22:20;79.72;9.43;50.75
06:22:25;80.65;9.36;49.85
06:22:30;81.33;9.13;49.84
06:22:35;79.12;10.41;51.51
06:22:40;79.7;10.92;49.43
06:22:45;80.33;10.28;49.4
06:22:50;80.2;11.23;49.35
06:22:55;80.41;10.47;51.76
06:23:00;79.12;9.44;50.38
06:23:05;79.5;7.48;49.93
06:23:10;79.4;10.7;49.67
06:23:15;80.23;7.72;49.43
06:23:20;79.18;9.01;50.33
06:23:25;80.73;10.4;50.16
06:23:30;79.93;12.84;50.62
06:23:35;79.15;11.01;51.15
06:23:40;78.97;8.51;49.63
06:23:45;80.03;10.84;50.75
06:23:50;81.1;9.6;49.18
06:23:55;81.6;8.94;50.16
06:24:00;79.33;9.2;48.57
06:24:05;79.8;9.18;50.06
06:24:10;80.26;10.69;49.02
06:24:15;79.59;9.79;50.5
06:24:20;78.87;8.72;49.12
06:24:25;81.6;9.12;50.45
06:24:30;80.68;10.26;48.6
06:24:35;81.85;8.79;51.52
06:24:40;82.25;9.82;49.29
06:24:45;79.0;11.81;50.73
06:24:50;80.37;8.86;49.97
06:24:55;80.31;10.19;49.01
06:25:00;79.91;9.7;48.76
06:25:05;81.54;9.31;48.95
06:25:10;79.8;10.79;48.24
06:25:15;82.31;9.42;49.62
06:25:20;80.54;10.63;51.08
06:25:25;82.0;10.62;51.6
06:25:30;82.21;10.43;50.69
06:25:35;79.31;9.88;50.12
06:25:40;78.74;10.26;50.83
06:25:45;80.3;9.62;49.17
06:25:50;81.1;10.27;50.0
06:25:55;80.46;10.72;49.85
06:26:00;80.04;7.93;48.57
06:26:05;80.29;8.69;48.71
06:26:10;80.39;10.28;52.04
06:26:15;79.62;11.23;48.55
06:26:20;79.95;9.42;50.42
06:26:25;79.08;9.86;50.88
06:26:30;79.06;10.25;50.79
06:26:35;79.36;11.1;49.01
06:26:40;79.58;8.91;50.88
06:26:45;80.31;8.35;50.36
06:26:50;80.63;8.24;50.17
06:26:55;79.05;10.72;50.47
06:27:00;80.27;9.69;50.38
06:27:05;80.3;10.96;51.31
06:27:10;78.81;8.16;51.24
06:27:15;78.79;8.05;50.77
06:27:20;80.15;11.47;49.57
06:27:25;80.91;8.87;50.44
06:27:30;78.59;10.19;50.8
06:27:35;78.83;11.37;50.03
06:27:40;80.21;11.69;51.36
06:27:45;80.29;9.0;48.66
06:27:50;79.39;8.97;51.16
06:27:55;81.03;11.19;48.99
06:28:00;80.56;9.7;48.67
06:28:05;80.34;10.49;49.46
06:28:10;79.13;11.38;50.5
06:28:15;77.73;10.5;50.25
06:28:20;81.34;8.94;51.22
06:28:25;80.64;10.25;49.61
06:28:30;79.82;10.12;49.27
06:28:35;78.94;9.19;49.43
06:28:40;81.15;9.84;49.95
06:28:45;81.29;10.46;49.83
06:28:50;79.39;9.01;51.22
06:28:55;79.93;9.14;49.4
06:29:00;81.55;8.82;50.78
06:29:05;80.83;10.26;50.43
06:29:10;80.83;9.7;51.65
06:29:15;77.96;10.19;50.7
06:29:20;80.27;8.86;48.97
06:29:25;79.57;8.85;48.6
06:29:30;80.72;9.27;50.2
06:29:35;79.51;9.85;49.77
06:29:40;79.35;10.7;48.82
06:29:45;79.15;8.82;50.36
06:29:50;76.82;10.53;50.75
06:29:55;78.49;10.38;48.32
06:30:00;80.05;11.25;50.44
06:30:05;79.8;8.32;50.2
06:30:10;80.23;11.36;50.58
06:30:15;80.42;10.65;50.39
06:30:20;79.79;9.61;49.85
06:30:25;80.0;10.45;50.82
06:30:30;78.34;8.81;50.62
06:30:35;79.3;10.76;51.69
06:30:40;80.78;10.64;50.92
06:30:45;78.68;10.14;48.45
06:30:50;80.7;10.37;49.46
06:30:55;79.74;10.33;49.39
06:31:00;80.65;11.89;49.76
06:31:05;80.32;11.74;50.12
06:31:10;78.86;8.1;49.77
06:31:15;80.39;10.12;48.68
06:31:20;79.29;11.08;49.71
06:31:25;81.27;11.2;49.15
06:31:30;81.83;10.25;51.84
06:31:35;80.36;9.79;49.01
06:31:40;80.15;6.51;49.78
06:31:45;80.48;9.87;49.89
06:31:50;80.14;9.95;50.64
06:31:55;81.16;10.9;49.41
06:32:00;82.11;11.28;49.29
06:32:05;77.17;10.56;49.81
06:32:10;81.1;9.31;50.56
06:32:15;78.48;10.11;51.4
06:32:20;80.66;9.37;51.81
06:32:25;80.67;10.7;49.31
06:32:30;81.27;7.91;48.25
06:32:35;80.28;9.81;51.02
06:32:40;79.85;10.18;50.85
06:32:45;80.18;10.68;51.37
06:32:50;80.17;9.85;50.73
06:32:55;78.77;8.54;50.12
06:33:00;79.19;9.94;49.21
06:33:05;80.74;8.33;50.47
06:33:10;79.58;7.59;51.05
06:33:15;81.32;10.01;48.84
06:33:20;80.17;11.59;50.68
06:33:25;80.17;10.91;48.03
06:33:30;79.04;10.31;49.3
06:33:35;80.34;9.75;49.8
06:33:40;78.69;10.9;49.86
06:33:45;79.65;11.72;50.05
06:33:50;81.23;9.26;49.73
06:33:55;79.55;9.6;48.64
06:34:00;80.39;8.85;47.81
06:34:05;80.66;10.69;50.41
06:34:10;77.59;9.8;48.65
06:34:15;81.03;7.24;50.59
06:34:20;78.6;9.84;50.44
06:34:25;80.18;9.98;50.1
06:34:30;80.58;9.95;51.38
06:34:35;78.97;9.32;49.35
06:34:40;78.25;11.23;48.4
06:34:45;80.42;11.02;51.11
06:34:50;81.05;9.0;51.04
06:34:55;79.56;10.7;51.47
06:35:00;80.72;9.6;50.36
06:35:05;79.84;10.8;49.48
06:35:10;80.84;8.93;49.72
06:35:15;79.79;9.93;49.85
06:35:20;79.99;9.71;50.44
06:35:25;80.01;9.03;51.03
06:35:30;79.8;9.14;49.12
06:35:35;80.66;11.44;50.44
06:35:40;79.71;10.37;51.49
06:35:45;80.12;9.66;51.16
06:35:50;80.36;7.72;50.03
06:35:55;81.83;10.73;50.7
06:36:00;80.67;9.66;48.99
06:36:05;80.79;9.4;49.22
06:36:10;79.14;9.94;49.18
06:36:15;79.91;9.93;49.96
06:36:20;79.33;9.4;50.23
06:36:25;80.61;10.23;50.57
06:36:30;80.33;9.54;49.75
06:36:35;80.89;9.05;50.24
06:36:40;79.47;11.84;49.61
06:36:45;80.71;10.29;50.57
06:36:50;80.08;10.9;50.66
06:36:55;79.85;10.68;49.31
06:37:00;80.71;9.92;49.11
06:37:05;78.0;9.57;50.3
06:37:10;80.02;9.76;49.52
06:37:15;79.13;7.76;50.54
06:37:20;78.82;8.36;49.54
06:37:25;79.93;8.97;47.66
06:37:30;79.91;8.77;49.66
06:37:35;78.64;9.55;52.8
06:37:40;80.66;9.84;50.76
06:37:45;79.67;10.94;51.09
06:37:50;80.48;9.48;48.63
06:37:55;79.56;8.81;49.98
06:38:00;80.22;9.53;50.07
06:38:05;80.66;6.85;50.2
06:38:10;79.87;10.02;48.99
06:38:15;80.5;10.59;50.78
06:38:20;82.37;11.11;49.98
06:38:25;80.73;9.91;48.07
06:38:30;77.39;11.19;48.26
06:38:35;80.31;11.65;51.06
06:38:40;78.5;8.8;49.59
06:38:45;79.32;11.49;49.09
06:38:50;78.66;9.65;48.5
06:38:55;78.63;9.25;50.66
06:39:00;80.17;11.24;51.05
06:39:05;79.84;10.18;49.53
06:39:10;79.13;9.98;49.84
06:39:15;80.93;11.69;48.57
06:39:20;79.37;9.88;48.91
06:39:25;80.14;9.63;51.32
06:39:30;80.58;10.04;49.54
06:39:35;82.0;8.92;49.69
06:39:40;78.82;9.41;50.37
06:39:45;79.87;9.28;52.53
06:39:50;81.49;8.44;50.93
06:39:55;79.56;9.96;49.25
06:40:00;79.07;10.01;50.53
06:40:05;79.97;8.81;50.05
06:40:10;80.36;12.2;51.86
06:40:15;80.69;9.45;50.35
06:40:20;79.35;10.16;47.23
06:40:25;80.45;9.81;50.75
06:40:30;80.06;9.82;51.98
06:40:35;79.01;7.62;48.95
06:40:40;78.7;8.63;49.93
06:40:45;80.81;10.03;49.77
06:40:50;79.41;10.06;50.1
06:40:55;79.11;9.61;48.13
06:41:00;80.33;9.7;49.28
06:41:05;81.01;9.66;49.34
06:41:10;79.49;11.43;50.94
06:41:15;79.84;10.83;50.03
06:41:20;79.32;9.46;51.27
06:41:25;82.03;9.08;52.48
06:41:30;80.54;9.31;50.1
06:41:35;78.47;10.21;50.31
06:41:40;81.09;7.66;51.07
06:41:45;80.07;10.83;48.85
06:41:50;79.77;9.13;49.16
06:41:55;80.64;9.01;49.55
06:42:00;79.43;11.34;50.76
06:42:05;80.86;10.21;49.8
06:42:10;81.09;10.42;49.7
06:42:15;79.26;8.61;50.87
06:42:20;78.62;10.21;50.76
06:42:25;79.73;9.74;49.56
06:42:30;78.23;10.03;51.21
06:42:35;81.13;11.44;48.43
06:42:40;79.58;9.82;49.41
06:42:45;80.3;10.77;51.33
06:42:50;79.25;7.45;47.92
06:42:55;79.41;8.7;48.36
06:43:00;78.99;9.77;50.76
06:43:05;83.33;10.06;48.52
06:43:10;81.04;11.63;49.21
06:43:15;79.09;10.24;48.61
06:43:20;81.54;11.48;51.47
06:43:25;81.07;8.98;50.03
06:43:30;78.05;10.77;48.53
06:43:35;80.32;10.0;51.25
06:43:40;79.34;10.02;48.83
06:43:45;79.9;8.54;49.47
06:43:50;79.27;9.06;51.36
06:43:55;79.59;10.07;49.35
06:44:00;80.42;9.19;50.23
06:44:05;81.38;9.95;50.36
06:44:10;81.17;10.75;49.74
06:44:15;80.61;9.39;50.17
06:44:20;79.93;10.38;48.98
06:44:25;80.57;11.43;50.36
06:44:30;78.64;11.43;50.62
06:44:35;76.92;10.44;51.0
06:44:40;78.99;10.76;48.8
06:44:45;81.09;11.09;49.61
06:44:50;80.21;11.39;49.83
06:44:55;80.57;9.65;50.52
06:45:00;79.22;8.93;49.67
06:45:05;80.25;10.15;51.5
06:45:10;79.43;10.97;50.34
06:45:15;81.7;8.51;50.6
06:45:20;79.91;10.35;49.27
06:45:25;78.81;10.7;50.37
06:45:30;80.21;9.41;49.18
06:45:35;81.51;10.17;49.79
06:45:40;80.84;10.37;51.28
06:45:45;78.62;9.15;48.83
06:45:50;79.93;10.11;49.96
06:45:55;79.55;9.17;49.6
06:46:00;79.49;8.57;49.88
06:46:05;80.03;9.71;50.25
06:46:10;79.6;9.68;48.69
06:46:15;80.16;13.1;51.56
06:46:20;81.32;9.08;48.16
06:46:25;81.41;9.09;49.02
06:46:30;79.84;9.45;48.94
06:46:35;81.87;8.34;48.36
06:46:40;80.28;9.74;51.82
06:46:45;80.49;10.16;49.17
06:46:50;80.4;8.49;50.66
06:46:55;77.81;8.22;49.87
06:47:00;79.36;10.74;49.58
06:47:05;80.84;9.69;50.03
06:47:10;80.39;9.42;49.76
06:47:15;78.1;12.03;51.89
06:47:20;81.22;11.3;48.63
06:47:25;79.42;9.78;48.57
06:47:30;81.17;9.61;49.29
06:47:35;79.93;9.22;50.07
06:47:40;80.42;9.17;48.09
06:47:45;80.16;9.25;47.44
06:47:50;81.14;9.67;52.27
06:47:55;79.16;10.14;48.66
06:48:00;81.54;8.57;50.16
06:48:05;79.74;9.11;49.08
06:48:10;81.33;8.3;51.1
06:48:15;77.67;10.29;50.4
06:48:20;81.63;10.7;51.01
06:48:25;81.15;10.64;50.37
06:48:30;81.5;10.3;49.68
06:48:35;80.54;9.23;51.06
06:48:40;80.33;9.37;51.12
06:48:45;80.01;11.76;51.11
06:48:50;79.87;10.1;49.55
06:48:55;79.04;11.69;48.69
06:49:00;81.19;11.8;50.42
06:49:05;82.03;9.74;47.72
06:49:10;80.26;9.37;48.78
06:49:15;81.01;9.39;50.83
06:49:20;80.45;8.94;51.4
06:49:25;79.74;10.91;50.01
06:49:30;80.45;9.94;48.92
06:49:35;80.01;9.28;50.6
06:49:40;80.33;7.89;50.77
06:49:45;80.79;9.78;50.18
06:49:50;79.67;10.75;49.46
06:49:55;79.87;10.27;49.98
06:50:00;78.71;11.72;49.87
06:50:05;82.06;9.69;49.24
06:50:10;81.55;9.64;49.07
06:50:15;79.65;8.66;49.08
06:50:20;81.23;9.71;50.46
06:50:25;78.92;9.21;50.59
06:50:30;80.51;9.03;50.9
06:50:35;79.56;9.78;50.26
06:50:40;80.45;8.72;49.61
06:50:45;79.23;10.26;47.99
06:50:50;81.17;9.47;49.91
06:50:55;80.5;10.23;48.28
06:51:00;80.64;10.85;49.49
06:51:05;80.52;9.52;50.03
06:51:10;78.93;9.55;49.86
06:51:15;80.43;9.21;50.56
06:51:20;80.7;11.48;49.5
06:51:25;79.64;12.29;47.97
06:51:30;78.11;10.81;50.58
06:51:35;80.24;8.69;48.81
06:51:40;81.68;9.6;50.4
06:51:45;81.27;9.72;49.96
06:51:50;79.78;9.0;51.21
06:51:55;79.59;7.89;50.09
06:52:00;80.26;9.23;49.86
06:52:05;81.1;11.04;50.1
06:52:10;80.06;11.53;49.04
06:52:15;79.31;9.47;50.89
06:52:20;80.53;10.35;50.61
06:52:25;78.93;10.52;48.85
06:52:30;80.22;9.05;50.0
06:52:35;81.59;9.28;48.2
06:52:40;81.06;9.92;48.36
06:52:45;79.65;9.8;51.0
06:52:50;81.21;10.51;50.29
06:52:55;79.13;10.28;48.66
06:53:00;80.83;7.81;48.69
06:53:05;79.03;8.94;49.32
06:53:10;80.2;11.91;50.99
06:53:15;78.91;10.56;50.42
06:53:20;79.6;8.31;49.05
06:53:25;81.17;8.22;47.0
06:53:30;79.11;10.38;51.08
06:53:35;81.65;8.96;47.96
06:53:40;79.71;9.35;49.68
06:53:45;81.3;8.65;50.15
06:53:50;79.56;10.79;51.36
06:53:55;78.97;11.26;50.4
06:54:00;80.2;10.04;49.88
06:54:05;80.22;10.36;52.07
06:54:10;79.06;9.68;50.36
06:54:15;78.46;11.06;49.3
06:54:20;80.04;7.51;50.0
06:54:25;78.96;9.8;51.85
06:54:30;79.45;10.81;50.77
06:54:35;79.04;9.47;50.63
06:54:40;81.56;8.87;49.53
06:54:45;83.14;10.72;50.81
06:54:50;80.34;8.77;49.5
06:54:55;80.97;10.81;48.29
06:55:00;80.57;10.02;49.64
06:55:05;79.55;10.68;50.05
06:55:10;81.09;8.69;49.36
06:55:15;77.11;9.02;51.16
06:55:20;79.4;8.57;50.6
06:55:25;81.17;11.81;49.76
06:55:30;80.0;9.94;48.16
06:55:35;78.86;10.73;47.84
06:55:40;80.55;10.74;49.16
06:55:45;79.82;9.9;49.6
06:55:50;79.92;9.05;49.83
06:55:55;80.38;11.08;51.08
06:56:00;80.27;10.59;48.92
06:56:05;81.94;10.28;50.0
06:56:10;81.85;9.18;50.19
06:56:15;80.01;11.12;49.72
06:56:20;80.5;9.86;48.86
06:56:25;79.67;9.76;49.83
06:56:30;79.38;8.93;48.3
06:56:35;80.0;9.56;50.07
06:56:40;79.54;10.38;52.36
06:56:45;78.67;8.18;51.65
06:56:50;80.53;9.57;49.26
06:56:55;78.82;10.76;50.57
06:57:00;80.22;8.91;49.89
06:57:05;79.75;8.82;49.3
06:57:10;81.24;9.93;52.0
06:57:15;78.41;7.63;51.04
06:57:20;80.95;10.57;50.54
06:57:25;80.32;9.26;48.93
06:57:30;79.93;10.47;49.14
06:57:35;80.78;8.5;51.91
06:57:40;80.0;11.19;50.94
06:57:45;79.84;9.65;48.98
06:57:50;79.52;10.35;49.95
06:57:55;80.01;9.58;49.46
06:58:00;80.14;10.54;50.01
06:58:05;79.56;10.96;49.87
06:58:10;78.97;8.51;48.72
06:58:15;82.12;10.14;50.89
06:58:20;79.9;9.6;51.3
06:58:25;80.48;10.24;49.83
06:58:30;79.94;8.96;51.69
06:58:35;80.28;10.41;48.14
06:58:40;79.17;11.15;49.04
06:58:45;78.62;10.38;49.1
06:58:50;78.86;11.24;49.52
06:58:55;78.56;10.99;50.56
06:59:00;78.94;8.43;48.65
06:59:05;82.5;10.41;49.59
06:59:10;79.14;9.53;50.48
06:59:15;80.16;10.01;49.97
06:59:20;77.04;9.31;50.59
06:59:25;80.81;10.33;50.01
06:59:30;80.15;10.28;48.98
06:59:35;81.06;10.4;49.48
06:59:40;80.65;9.04;49.97
06:59:45;80.3;10.53;48.73
06:59:50;80.93;9.99;50.09
06:59:55;81.74;10.01;48.59
07:00:00;81.02;10.72;48.91
07:00:05;80.69;8.58;49.94
07:00:10;79.45;11.99;49.99
07:00:15;81.42;9.47;49.48
07:00:20;79.97;7.79;51.4
07:00:25;79.14;9.7;49.39
07:00:30;79.81;9.91;50.49
07:00:35;80.9;9.04;48.46
07:00:40;79.31;12.23;51.01
07:00:45;80.11;12.23;52.92
07:00:50;78.81;8.5;50.23
07:00:55;80.14;9.32;50.05
07:01:00;78.51;10.03;50.92
07:01:05;80.51;10.43;48.4
07:01:10;78.99;8.92;49.6
07:01:15;80.94;9.76;48.27
07:01:20;81.09;9.32;47.79
07:01:25;78.6;10.09;49.42
07:01:30;79.74;9.98;49.78
07:01:35;78.5;11.22;49.31
07:01:40;79.69;9.89;49.46
07:01:45;79.27;10.2;51.87
07:01:50;79.63;9.87;48.13
07:01:55;80.78;10.86;49.63
07:02:00;76.8;9.76;50.84
07:02:05;77.79;10.42;50.79
07:02:10;81.41;8.94;49.63
07:02:15;80.9;9.26;49.52
07:02:20;81.13;9.57;50.43
07:02:25;80.36;9.99;51.2
07:02:30;80.82;10.19;48.25
07:02:35;79.36;9.5;51.83
07:02:40;79.94;10.32;49.22
07:02:45;80.44;9.98;51.26
07:02:50;79.99;10.02;48.76
07:02:55;80.47;10.28;50.93
07:03:00;79.71;8.74;49.38
07:03:05;80.3;11.93;50.46
07:03:10;79.17;10.12;51.05
07:03:15;77.97;9.05;49.42
07:03:20;79.64;10.32;47.8
07:03:25;81.26;10.36;49.85
07:03:30;79.44;10.46;49.12
07:03:35;79.62;10.31;49.82
07:03:40;81.59;9.78;49.76
07:03:45;80.35;8.7;48.58
07:03:50;81.19;10.26;50.26
07:03:55;78.96;10.8;49.91
07:04:00;79.91;10.14;48.54
07:04:05;77.95;9.84;51.6
07:04:10;81.47;9.38;49.52
07:04:15;80.82;10.87;49.34
07:04:20;81.43;10.78;48.85
07:04:25;78.81;8.48;49.92
07:04:30;80.24;9.04;49.45
07:04:35;78.8;11.57;49.35
07:04:40;80.96;8.73;51.33
